id	word	definition_cn	ecdict_translation	ecdict_phonetic
TOEFL_8550	sift	v. 详审	vt. 筛, 过滤, 撒, 详查 / vi. 筛, 被筛下, 精选	sift
TOEFL_3927	signaler	n. 信号员	n. 信号手, 通信兵, 信号装置 / [化] 信号装置	'si^nəlә(r)
TOEFL_2474	silk	n. 丝绸	n. 丝, 绸, 绸锻类, 丝织品 / a. 丝的, 丝织的	silk
TOEFL_2322	silversmith	n. 银器匠	n. 银(器)匠	'silvәsmiθ
TOEFL_7407	silvery	adj. 含银的,银色光泽的	a. 像银的, 银色的, 银铃一般的	'silvәri
TOEFL_2781	simplification	n. 简化	n. 单一化, 单纯化, 简单化	.simplifi'keiʃәn
TOEFL_2994	simulation	n. 仿真, 假装	n. 模拟, 假冒物, 模仿 / [计] 模拟	.simju'leiʃәn
TOEFL_8677	singly	adv. 单独地, 个别地	adv. 一个一个地, 各自地, 单身地	'siŋgli
TOEFL_3933	sinkhole	n. 污水池	n. 阴沟口, 污水坑 / [化] 缩孔	'siŋkhәul
TOEFL_4747	sinuous	adj. 蜿蜒的	a. 弯弯曲曲的, 迂回的, 运动柔软的 / [医] 纡曲的	'sinjuәs
TOEFL_2141	sit	v. 坐	vi. 坐, 就座, 坐落 / vt. 使就座, 骑 / n. 坐, 衣服合身	sit
TOEFL_8770	skeletally	adj. 骨骼的, 梗概的	骨瘦如柴地 / 似骨架地	
TOEFL_5116	skyrocket	n. 冲天火箭（烟火）	vi. 飞涨, 突升 / n. 焰火	'skai.rɒkit
TOEFL_8091	slapdash	adj. 匆促的	n. 草率 / a. 猛烈的, 粗心的	'slæpdæʃ
TOEFL_7279	slat	n. 板条v打击	n. 条板 / vi. 劈啪劈啪地碰撞 / vt. 用条板制造	slæt
TOEFL_8058	slay	v. 杀死，宰杀	v. 杀害, 残杀	slei
TOEFL_9960	sledding	n. 进展	n. 乘雪撬	'slediŋ
TOEFL_9790	sleigh	n. 雪橇	n. 雪撬 / vt. 用雪撬搬运 / vi. 乘雪撬	slei
TOEFL_3646	slick	adj. 圆滑的；精巧的	a. 光滑的, 熟练的, 聪明的, 华而不实的, 老套的, 陈腐的 / adv. 灵活地, 聪明地 / vt. 使光滑, 使漂亮 / vi. 打扮整洁 / n. 光滑平面, 平滑器, 修光工具	slik
TOEFL_7443	slider	n. 滑雪者, 滑冰者	[电] 滑动器	'slaidә
TOEFL_7903	slimy	adj. 黏滑的, 卑劣的	a. 泥的, 泥泞的, 粘糊糊的, 讨厌的	'slaimi
TOEFL_7178	slot	n. 狭缝；空位	n. 水沟, 细长孔, 硬币投币口, 缝, 狭槽, 狭通道, 位置, 一档(广播节目等) / vt. 开槽于, 把...纳入机构 / [计] 槽; 存储槽	slɒt
TOEFL_8251	slothful	adj. 偷懒的	a. 怠惰的, 懒惰的	'slәuθful
TOEFL_9759	sluggish	adj. 行动迟缓的； 不活泼的； 无精打采的， 怠惰的	a. 偷懒的, 懒惰的, 迟钝的 / [经] 萧条的, 呆滞的	'slʌgiʃ
TOEFL_8024	sluggishly	adj. 缓慢的, 懒惰的	adv. 懒怠地；慢吞吞地	
TOEFL_1360	smooth	adj. 光滑的,平整的； v. 弄平	a. 平滑的, 平稳的, 流畅的, 和蔼的, 安祥的, 圆滑的, 调匀的, 无毛的 / vt. 使光滑, 烫平, 使平和, 消除 / vi. 变平滑, 变平静 / n. 一块平地, 平滑部分	smu:ð
TOEFL_7737	smoothly	adv. 平稳地	adv. 平滑地, 流畅地, 流利地	'smu:ðli
TOEFL_4057	snake	n. 蛇	n. 蛇, 阴险的人 / vi. 曲折行进 / vt. 迂回, 拉, 急抽	sneik
TOEFL_9270	sneaky	adj. 偷偷摸摸的， 鬼鬼祟祟的	a. 鬼祟的, 卑微的	'sni:ki
TOEFL_8793	snipe	n. [鸟]鹬	n. 沙锥, 香烟屁股, 狙击, 街头流浪儿 / vi. 猎鸟, 狙击, 诽谤 / vt. 狙击	snaip
TOEFL_7107	snugly	adv. 舒适温暖地, 整洁地	adv. 舒适地, 整洁干净地, 紧密地	'snʌgli
TOEFL_5751	soar	v. 高飞,昂扬； n. 高涨程度	n. 高扬, 翱翔 / vi. 往上飞舞, 高耸, 翱翔	sɒ:
TOEFL_5371	someday	adv. 有朝一日	adv. 有一天	'sʌmdei
TOEFL_2899	somehow	adv. 以某种方式,不知怎么地	adv. 不知何故	'sʌmhau
TOEFL_5699	somerset	n. 翻筋斗； v. 翻筋斗	n. 有衬垫的马鞍（独腿者乘坐的）	'sʌmәsit. -set
TOEFL_1163	somewhat	adv. 稍微,有点,有些	n. 某物, 几分 / adv. 多少, 几分	'sʌmhwɒt
TOEFL_781	song	n. 歌(曲)	n. 歌, 曲, 鸣声, 歌唱, 歌曲, 诗歌	sɒŋ
TOEFL_2220	songbird	n. 鸣禽,鸣鸟	n. 燕雀, 歌鸟, 女歌手	'sɒŋbә:d
TOEFL_6372	songwriter	n. 歌曲作家，歌曲作者	n. 流行歌曲的作者	
TOEFL_4866	sophistication	n. 老练, 精明	n. 诡辩, 老于世故, 复杂(性) / [医] 掺假	sә.fisti'keiʃәn
TOEFL_7159	sorrow	n. 悲哀, 悲痛	n. 悲伤, 哀惜, 不幸 / vi. 悲伤, 懊悔, 遗憾	'sɒrәu
TOEFL_9053	soup	n. 汤	n. 汤, 马力 / vt. 加速, 增加马力	su:p
TOEFL_2159	southward	adj. 向南 a向南的	n. 朝南的方向(或地点、地区) / a. 在南方的, 往南方的 / adv. 往南	'sauθwәd
TOEFL_6708	spacecraft	n. 太空船	n. 航天飞船	'speiskræft
TOEFL_8897	spaceship	n. 太空船	n. 宇宙飞船	'speisʃip
TOEFL_10234	spaghetti	n. 意大利式细面条	n. 意大利面条	spә'geti
TOEFL_1862	span	n. 跨度v横越	n. 指距, 全长, 跨距, 一段时间, 小范围 / vt. 以手指测量, 跨越, 架设, 持续	spæn
TOEFL_8581	sparingly	adv. 节俭地, 保守地	adv. 节约地, 爱惜地, 吝惜地, 少量地, 贫乏地	
TOEFL_6425	spatter	v. 溅污 n滴落	vt. 溅, 中伤 / vi. 飞溅 / n. 溅, 少量	'spætә
TOEFL_4565	speaker	n. 说话者, 演讲人	n. 说话人, 讲演者, 发言人, 喇叭, 扬声器 / [计] 扬声器	'spi:kә
TOEFL_2210	spear	n. 矛, 枪	n. 矛, 枪, 持矛者, 嫩枝 / vt. 用矛刺 / vi. 刺, 戳 / a. 父系的	spiә
TOEFL_4068	spearhead	v. 充当先锋	n. 矛尖, 先锋队, 先头部队 / vt. 做先锋, 带头	'spiәhed
TOEFL_9559	species	n. 种类， 类群	n. 种, 类, 外形 / [医] 茶剂; 种	'spi:ʃiz
TOEFL_130	specific	adj. 特定的,具体的	n. 特效药, 特性 / a. 特殊的, 明确的, 具有特效的, 特定地, 具体地	spi'sifik
TOEFL_1329	speech	n. 演说	n. 演讲, 说话, 谈话, 言语, 引语, 民族语言 / [医] 言语, 语言	spi:tʃ
TOEFL_4799	spherical	adj. 球(面、状)的	a. 球的, 球面的, 球状的, 天体的 / [医] 球形的, 球状的	'sferikl
TOEFL_8416	spiky	adj. 大钉似的, 尖刻的	a. 大钉一般的, 长而尖的, 钉满钉子的, 有穗的	'spaiki
TOEFL_4009	spinal	adj. 脊椎骨； n. 脊髓麻醉	a. 针的, 尖刺的, 尖刺状突起的, 脊骨的 / [医] 棘折; 脊柱的	'spainl
TOEFL_8339	spiny	adj. 多剌的, 剌状的	a. 多刺的, 尽是尖刺的, 尖刺状的, 麻烦的, 棘手的	'spaini
TOEFL_2518	spite	n. (in ～ of)不顾,不管	n. 恶意, 怨恨, 使人烦恼的事物 / vt. 故意刁难, 欺侮	spait
TOEFL_9491	sporadic	adj. 偶发的， 间或出现的， 零星的	a. 偶尔发生的, 零星发生的, 分散的 / [医] 散在的, 散发的	spәu'rædik
TOEFL_10135	spun	adj. 拉成丝的	a. 纺成的 / spin的过去式和过去分词	spʌn
TOEFL_10204	spurn	vt&n. 拒绝； 摈弃	n. 踢开, 拒斥 / vt. 踢开, 冷落, 践踏, 唾弃 / vi. 藐视, 摒弃	spә:n
TOEFL_4461	squat	v. 蹲(下)	n. 蹲, 窝 / a. 蹲着的, 矮胖的 / vi. 蹲下, 蹲坐, 蹲伏 / vt. 使蹲下, 擅自占有	skwɒt
TOEFL_6958	stagecraft	n. 编剧才能,演出技术	n. 演剧技巧	'steidʒkrɑ:ft; -kræft
TOEFL_9525	staggered	adj. 交错的， 错开的； 震惊的	a. 吃惊的；错列的	
TOEFL_4301	stake	n. 树桩	n. 桩, 炮烙刑, 木柱, 赌注, 奖金 / vt. 打桩, 用桩撑, 下赌注, 资助 / vi. 打赌	steik
TOEFL_9472	stampede	v. 狂奔，涌向；使仓促行事； n. 逃窜， 狂奔； 热潮， 风尚	v. (使)惊跑, (使)蜂拥 / n. 惊跑, 蜂拥	stæm'pi:d
TOEFL_4238	stance	n. 站姿，立场	n. 准备击球姿势, 站立的姿势, 位置, 姿态 / [经] 地位, 形势	stæns
TOEFL_9912	stanza	n. 节， 段	n. 演出期, (体育比赛的)局	'stænzә
TOEFL_9632	stardom	n. 明星的身份	n. 明星身分, 明星们	'stɑ:dәm
TOEFL_2275	starling	n. 欧掠鸟	n. 欧椋鸟, 桥墩尖端	'stɑ:liŋ
TOEFL_4190	startle	v. 震惊	n. 惊愕, 惊恐 / vt. 吃惊, 使惊愕 / vi. 惊起	'stɑ:tl
TOEFL_1308	statistic	n. 统计数值	n. 统计量 / a. 统计的, 统计学的	stә'tistik
TOEFL_4322	statuary	n. 雕象	n. 雕像, 雕像艺术, 雕像家 / a. 雕像的, 雕像用的	'stætjuәri
TOEFL_3358	stave	n. 桶材；窄板  v敲破	n. 狭板, 梯级, 棍棒, 诗句 / vt. 击穿, 弄破, 敲打, 赶走 / vi. 穿孔, 破碎	steiv
TOEFL_10260	stereo	adj. 立体声的； n. 立体声	n. 铅版, 立体照片 / a. 立体的, 立体感觉的	'stiәriәu
TOEFL_6105	stereotypical	adj. 老一套的,陈规的	a. 典型的; 带有成见的	,steriə'tipikl
TOEFL_4978	sterile	adj. 贫脊的,不结果的	a. 不毛的, 不孕的, 无菌的, 贫瘠的, 无效的, 枯燥的 / [医] 无菌的, 消毒的; 不育的	'sterail
TOEFL_9057	stew	v. 炖, 焖	n. 炖, 烦恼, 热浴, 妓院, 鱼塘 / vi. 炖, 焖, 忧虑 / vt. 炖, 焖, 使焦虑	stju:
TOEFL_1193	stick	n. 棍； v. 刺,戳	n. 棍, 棒, 刺, 枯枝, 茎, 条状物 / vt. 插进, 刺入, 钉住, 伸出, 粘贴, 停止 / vi. 粘住, 停留, 坚持, 陷住, 伸出	stik
TOEFL_3532	stiffen	v. 弄硬；加强	vt. 使变硬, 使僵硬, 使顽强, 使严厉 / vi. 变粘, 变硬, 变强烈	'stifn
TOEFL_2083	stomach	n. 胃	n. 胃, 食欲, 欲望, 肚子 / vt. 吃下, 忍受	'stʌmәk
TOEFL_6115	stonework	n. 石雕工艺, 做石工的场所	n. 石造物, 建筑物的石造部分, 石方工程, 石细工, 石匠工场, 石铺	'stәjnw\\:k
TOEFL_2175	storytelling	n. 说书, 讲故事	n. 说故事, 说谎话	'stɒ:riteliŋ
TOEFL_3633	stove	n. 炉	n. 火炉, 窑 / vt. 用火炉烤 / stave的过去式和过去分词	stәuv
TOEFL_1764	strait	n. 地峡	n. 海峡, 困境 / a. 困难的, 窘迫的, 狭窄的	streit
TOEFL_9723	strategic	adj. 对全局有重要意义的， 关键的； 战略性的	a. 战略的, 战略上的 / [经] 战略的	strә'ti:dʒik
TOEFL_5191	streetcar	n. 路面电车	n. 有轨电车	'stri:tkɑ:
TOEFL_7541	stressful	adj. 紧张的, 压力重的	a. 着重, 强调, 重读, 使受应力	
TOEFL_8590	strikingly	adv. 醒目地, 引人侧目地	adv. 显著地, 惊人地, 引人注目地	
TOEFL_1483	string	n. 线； v. 排成一列	n. 线, 细绳, 一串, 字符串 / vt. 串起, 成串, 收紧, 缚, 扎 / vi. 成一串 / [计] 字符串, 串	striŋ
TOEFL_3374	stroke	n. 划桨；击	n. 笔划, 打, 中风, 抚, 摩, 冲程 / vt. 划尾桨, 抚, 摩, 划去 / [计] 笔划	strәuk
TOEFL_5952	structurally	adv. 在结构上	[计] 结构地	
TOEFL_7167	stubble	n. 短须, 麦茬	n. 残株, 茬	'stʌbl
TOEFL_10039	sturdy	adj. 健壮的， 结实的； 稳固的； 顽强的	a. 强健的, 健全的 / [医] 羊晕倒病, 羊蹒跚病	'stә:di
TOEFL_3502	stylistic	adj. 风格上的,文体上	a. 格式上的, 体裁上的	stai'listik
TOEFL_9508	subculture	n. 亚文化行为观念， 次文化	n. 再次培养, 亚文化群 / [医] 次代培养物, 次培养物	'sʌb,kʌltʃә
TOEFL_8852	subduction	n. [地]潜没(指地壳的板块沉到另一板块之下)	[医] 下转, 眼球下转	sʌb'dʌkʃәn
TOEFL_2846	subsequently	adj. 其次，接着	adv. 后来, 随后	'sʌbsikwәntli
TOEFL_3995	subside	v. 下沉,平静	vi. 沉淀, 沉降, 平息	sәb'said
TOEFL_2152	substantial	adj. 可观的,牢固的，实质的	n. 重要材料(或事物), 有实际价值的东西 / a. 实质上的, 物质的, 有内容的, 结实的	sәb'stænʃәl
TOEFL_5747	subtitle	n. 说明对白的字幕； v. 给…加字幕	n. 副标题	'sʌb.taitl
TOEFL_6566	successively	adv. 一个接一个地	adv. 接连着地；相继地	
TOEFL_3890	successor	n. 接班人, 继任人	n. 继承者, 接任者 / [计] 后继	sәk'sesә
TOEFL_1328	suck	v. 吸,吮	vt. 吸, 吮, 吸入, 吮吸, 吸收 / vi. 吸, 吸奶 / n. 吸, 吸入, 吮吸	sʌk
TOEFL_9699	suffragist	n. 妇女政权论者	n. 参政权扩大论者, 妇女参政权论者	'sʌfrәdʒist
TOEFL_3499	sugar	n. 糖	n. 糖, 糖块, 甜言蜜语 / vt. 加糖于, 使甜蜜, 粉饰, 美化 / vi. 制成糖	'ʃugә
TOEFL_8099	sunbaked	adj. 晒干的	a. 日晒的, 被太阳晒得干而发硬的	
TOEFL_7908	sunburst	n. 从云隙射下的阳光	n. 阳光突现	'sʌnbә:st
TOEFL_7097	superorganisms	n. [生]超个体(指群居昆虫等的群体)	n. 超有机体 / [网络] 超级有机体	
TOEFL_5028	supervisor	n. 管理人；监督人	n. 管理者, 监督者, 指导者, 视导员 / [计] 管理程序	.sju:pә'vaizә
TOEFL_7315	supportive	adj. 支持的	a. 支撑, 支承, 资助, 赞助, 支援, 经受, 忍受, 扶养, 证实, 鼓励, 维持, 伴奏	sә'pɔ:tiv
TOEFL_5220	supposedly	adv. 推测地, 大概	adv. 想象上, 看上去像, 被认为是, 恐怕, 按照推测	sә'pәuzidli
TOEFL_4571	supreme	adj. 最高的, 至上的	n. 至高, 霸权 / a. 至高的, 终极的, 极端的, 最大的	sju'pri:m
TOEFL_10038	surcharge	n. 额外费用，增收费，附加费； v. 收取额外费用	n. 装载过多, 超载, 追加罚款, 附加税 / vt. 使装载过多, 追加罚款, 收附加税	'sә:tʃɑ:dʒ
TOEFL_2969	susceptible	adj. 易受外界影响的,易受感染的	a. 易受影响的, 易感动的, 容许...的 / [法] 易感的, 易受影响的, 容许	sә'septәbl
TOEFL_1549	sustain	v. 支撑,维持	vt. 承受, 支持, 供养, 继续, 忍受, 蒙受, 证实, 准许 / [电] 持续	sә'stein
TOEFL_9908	swoon	vi&n. 昏厥， 昏倒； 痴迷	n. 昏晕, 晕厥 / vi. 昏晕, 着迷, 渐渐消失	swu:n
TOEFL_6016	sword	n. 剑	n. 刀, 剑, 战争, 武力, 剑状物	sɒ:d
TOEFL_3636	swordfish	n. 旗鱼	n. 箭鱼	'sɒ:dfiʃ
TOEFL_3614	symbiosis	n. [生]共生(现象),合作关系	n. 共栖, 共同生活 / [化] 类聚效应	.simbai'әusis
TOEFL_4578	sympathetic	adj. 同情的	a. 有同情心的, 合意的, 赞成的 / n. 交感神经, 容易感受的人	.simpә'θetik
TOEFL_7477	syndrome	n. 综合病症	n. 并发症状, 综合征, 同时存在的事物 / [计] 校验子; 并发位	'sindrәum
TOEFL_6607	synonym	n. 同义字	n. 同义词	'sinәnim
TOEFL_8484	tableland	n. 高原	n. 高地	'teibllænd
TOEFL_4932	tabulate	v. 把制成表格	vt. 作成表, 作成一览表, 使成平面 / a. 平板状的, 平面的 / [计] 制表	'tæbjuleit
TOEFL_5806	tan	n. 日晒后的颜色； adj. 棕褐色的； v. 晒成褐色	n. 黄褐色, 鞣料, 马戏团 / a. 黄褐色的, 鞣皮的 / vi. 晒成棕褐色 / vt. 把...晒黑, 鞣(革), 狠狠鞭打	tæn
TOEFL_5040	tang	v. 有浓味 n特殊气味	n. 强烈味道, 特殊的气味, 特性, 柄脚, 当的一声, 墨角藻 / vt. 使发气味, 装刀柄于, 使发出当的一声 / vi. 发出当的一声	tæŋ
TOEFL_4818	tanker	n. 油轮	n. 坦克手, 油船, 空中加油飞机, 运油飞机, 油槽/水槽汽车 / [化] 槽车; 油槽船	'tæŋkә
TOEFL_9906	tantalizing	adj. 诱人的	a. 逗引性的, 干着急的	'tæntәlaiziŋ
TOEFL_691	technological	adj. 科技的	a. 技术的 / [经] 工艺的, 技术的	.teknә'lɒdʒikl
TOEFL_9303	tedious	adj. 单调乏味的， 令人厌烦的	a. 沉闷的, 冗长乏味的	'ti:diәs
TOEFL_6317	teem	v. 大量出现	vi. 充满, 充足, 倾注 / vt. 倒出	ti:m
TOEFL_2400	telecommuting	n. 远程联机,  远程办公	[计] 远程交换, 电信工作方式	
TOEFL_7440	teller	n. 讲话的人, 告诉的人	n. 叙述者, 讲故事者, 出纳员 / [经] 出纳员	'telә
TOEFL_7227	telltale	adj. 泄密的	n. 搬弄是非者, 迹象, 指示器 / a. 搬弄是非的, 泄露秘密的, 报警的	'telteil
TOEFL_2454	temple	n. 庙, 寺	n. 圣堂, 庙宇, 教堂, 礼拜堂, 太阳穴, 鬓角 / [医] 颞颥, 颞部	templ
TOEFL_4001	tenement	n. 公寓	n. 房屋, 住房, 保有物, 居所 / [经] 地产, 住屋	'tenimәnt
TOEFL_8238	terrifyingly	adv. 恐怖地	adv. 惊人地；令人害怕地	
TOEFL_8884	tessellation	n. 棋盘形嵌石饰	n. 镶嵌细工, 棋盘花纹, 棋盘花纹镶嵌	.tesi'leiʃәn
TOEFL_8100	testimony	n. 证词, 宣言	n. 证言, 证据, 声明 / [医] 证据	'testimәni
TOEFL_8445	theft	n. 偷, 行窃	n. 盗窃, 失窃, 盗窃罪, 赃物 / [法] 盗窃行为, 偷窃, 失窃	θeft
TOEFL_7377	therapist	n. 临床医学家	n. 治疗学家 / [医] 治疗学家	'θerәpist
TOEFL_5401	theropod	adj. 兽性的，野兽般的	[古生] n.兽脚亚目食肉恐龙(前肢小, 主要用后肢行走)  / a. 兽脚亚目的	'θiәrәpɔd
TOEFL_678	thin	a&ad. 薄、细、瘦(的)	a. 薄的, 细的, 瘦的, 稀疏的, 稀薄的, 淡的, 弱的, 空洞的 / vt. 使变薄, 使变细, 使稀少, 使淡 / vi. 变薄, 变细, 变少, 变淡 / adv. 薄地, 稀疏地, 微弱地 / n. 细小部分	θin
TOEFL_5988	thinly	adv. 稀疏地,瘦	adv. 薄, 细, 瘦	'θinli
TOEFL_4681	thorn	n. [植]刺	n. 刺, 棘, 荆棘	θɒ:n
TOEFL_7351	thoughtfully	adv. 思虑地, 仔细地	adv. 沉思地；体贴地, 亲切地	
TOEFL_7469	threadlike	adj. 线状的	a. 丝状的, 像丝的, 细长的	'θredlaik
TOEFL_7297	thrift	n. 节俭	n. 节约, 茂盛, 海石竹	θrift
TOEFL_6201	thrifty	adj. 节约的	a. 节俭的, 兴旺的, 繁茂的	'θrifti
TOEFL_2034	throw	v. 扔,投,掷	vt. 投, 掷, 抛, 发射, 摔下, 匆匆穿上(或脱下), 抛弃, 摆脱 / vi. 丢, 掷, 抛 / n. 投掷, 掷骰子, 冒险	θrәu
TOEFL_2546	thrust	v. 推，插；刺； n. 要旨	n. 插, 戳, 刺, 猛推, 口头攻击, 推力 / vt. 插入, 猛推, 刺, 戳, 强加, 延伸 / vi. 插, 刺, 戳, 延伸, (用力)推	θrʌst
TOEFL_930	tie	v. 扎,捆绑	n. 带子, 线, 鞋带, 领带, 领结, 关系, 束缚, 平局, 不分胜负 / vt. 系, 打结, 扎, 约束, 与...成平局 / vi. 结合, 打结, 不分胜负	tai
TOEFL_6944	tieback	n. 牵索,  拉条	n. 窗帘钩	
TOEFL_7014	tiffany	n. 纱的一种	n. 丝纱罗	'tifәni
TOEFL_881	timberline	n. 树带界线	n. 林木线	'timbәlain
TOEFL_2702	tin	n. 锡	n. 锡, 马口铁, 罐头 / vt. 在...镀锡于 / a. 锡制的 / [计] tin阅读程序	tin
TOEFL_3679	tine	n. (尖)齿, 叉	n. 齿, 尖头	tain
TOEFL_2624	toddler	n. 初学走路的孩子	n. 蹒跚行走的人, 学步的小孩, 学步的幼儿, (非正式)信步走的人	'tɔdlә
TOEFL_2233	tolerate	v. 忍受,容忍	vt. 宽容, 容许, 有耐力	'tɒlәreit
TOEFL_3992	toll	n. 过路(桥)费	n. 通行费, 代价, 钟声 / vt. 征收, 敲钟, 鸣钟, 勾引, 引诱 / vi. 征税, 鸣钟	tәul
TOEFL_6532	tollgate	n. 征收通行税的关卡, 关门	n. 收费门, 收费处	'tәulgeit
TOEFL_8229	topical	adj. 有关时事的	a. 论题的, 题目的, 时事问题的, 局部的 / [医] 局部的	'tɒpikl
TOEFL_9005	topographically	adv. 地形地	adv. 从地形上；在地形构造方面	
TOEFL_9531	tortuous	adj. 折磨人的， 令人痛苦的； 曲折的， 蜿蜒的； 含混不清的， 拐弯抹角的	a. 扭曲的, 弯曲的, 转弯抹角的, 欺骗的 / [医] 纡曲的, 弯曲的	'tɒ:tʃuәs
TOEFL_6402	toss	v. 投, 掷	n. 投掷, 抛, 摇摆, 震荡, 掷钱币决定 / vt. 投掷, 猛抬, 摇荡, 使不安, 掷钱币决定 / vi. 被到处扔, 摇摆, 颠簸, 辗转, 掷钱币决定某事	tɒs
TOEFL_3199	tow	v. 拖, 曳	n. 拖, 拖绳, 拖轮 / vt. 拖, 拉, 牵引	tәu
TOEFL_31	toward	prep. 向,朝,接近	prep. 向, 对于, 为了 / a. 即将来临的, 进行中的	tә'wɒ:d
TOEFL_1363	tower	n. 塔,城堡	n. 塔, 高楼, 堡垒 / vi. 高耸, 翱翔	'tauә
TOEFL_4891	trainer	n. 训练者	n. 训练员, 驯马师 / [电] 列车器	'treinә
TOEFL_4162	tram	n. 有轨电车	n. 电车轨道, 煤车, 纬纱, 纬丝 / vt. 用煤车运载 / vi. 乘电车	træm
TOEFL_8556	tranquillity	n. 宁静	心神稳定	træŋ'kwɪlətɪ
TOEFL_5613	transmission	n. 播送, 发射	n. 传输, 传送, 变速器 / [计] 传输	træns'miʃәn
TOEFL_5879	transmitter	n. 转送者,传导物,发射机	n. 传送者, 传达人, (疾病的)传播者 / [计] 发散机; 发送器	træns'mitә
TOEFL_7125	tray	n. 盘, 碟	n. 托盘, 公文盘, 满盘, 发射箱 / [化] 淋盘	trei
TOEFL_4288	treeless	adj. 没有树木的	a. 无树木的	'tri:lis
TOEFL_4446	tribute	n. 颂词，称赞	n. 贡物, 礼物, 颂辞	'tribju:t
TOEFL_7277	trickle	v. 滴流	n. 滴, 细流 / vi. 滴, 细细地流 / vt. 使滴, 使小量流动 / [计] 信息透露	'trikl
TOEFL_2491	trillion	num. 万亿	n. 大量 / [经] 兆	'triljәn
TOEFL_10060	trivialize	v. 使显得琐碎； 轻视	vt. 使平凡, 使琐碎	'triviәlaiz
TOEFL_7845	troupe	n. 剧团	n. 团, 班, 一伙 / vi. 巡回演出	tru:p
TOEFL_8471	trove	n. 被发现的东西, 收藏的东西	n. 发现物, 收藏品 / [法] 发现物, 收藏物	trәuv
TOEFL_2439	truly	adv. 真正地；忠实地	adv. 真实地, 不假	'tru:li
TOEFL_6648	Turkic	n. 土耳其语(的), 土耳其语系者(的)	n. 突厥语	'tә:kik
TOEFL_4392	twain	n. 两, 双, 二	n. 二, 两, 一对	'twein
TOEFL_2029	twig	n. 嫩枝	n. 小枝, 细枝 / v. 懂得, 了解	twig
TOEFL_10082	unanimous	adj. 全体一致的， 一致同意的	a. 意见一致的, 无异议的	ju:'nænimәs
TOEFL_7250	unanticipated	adj. 不曾预料到的	[计] 非先行的	
TOEFL_4706	unavailable	adj. 难以获得的	a. 得不到的, 不能利用的, 无用的 / [化] 不可得的; 无效的; 不能利用的	.ʌnә'veilәbl
TOEFL_7352	unbiased	adj. 公正的	a. 没有偏见的 / [法] 无偏见的, 大公无私的, 公平的	.ʌn'baiәst
TOEFL_6673	unbreakable	adj. 不易破碎的, 牢不可破的	a. 不会破的, 不易打碎的	.ʌn'breikәbl
TOEFL_4642	unbroken	adj. 不间断的	a. 未破损的, 未被征服的, 未打垮的, 不屈服的, 不涣散的, 整齐的, 未中断的 / [法] 未被阻断的, 未破损的, 完好的	'ʌn'brәukәn
TOEFL_7396	uncarved	adj. 没雕刻的	未经雕琢的	
TOEFL_2780	uncommon	adj. 不凡的, 难得的	a. 不寻常的, 非凡的, 罕有的 / adv. 不平常地	.ʌn'kɒmәn
TOEFL_5001	uncompetitive	adj. 非竞争性的	a. 无竞争力的	ˌʌnkəmˈpetətɪv
TOEFL_7661	uncontrollably	adj. 无法管束的, 控制不住的	adv. 无法控制地	,ʌnkən'trəuləbli
TOEFL_4516	understandable	adj. 可理解的,能够懂的	a. 可以理解的	.ʌndә'stændәbl
TOEFL_2576	underwater	adj. 在水中生长的	a. 在水中的 / adv. 在水下	'ʌndә'wɒ:tә
TOEFL_8650	underworld	n. 黑社会	n. 下层社会, 地狱, 下流社会	'ʌndәwә:ld
TOEFL_4207	undesirable	adj. 令人不悦的，讨厌的	a. 不受欢迎的, 不合乎社会道德标准的 / [法] 不受欢迎的人, 不良份子, 不法份子	.ʌndi'zaiәrәbl
TOEFL_7642	undiscovered	adj. 未被发现的	a. 未发现的, 未被发觉的, 尚不为人所知的	.ʌndi'skʌvәd
TOEFL_5202	undisputed	adj. 无可置辩的	a. 无可争辩的, 无异议的 / [法] 无需争论的, 无疑问的, 确然无疑的	.ʌndis'pju:tid
TOEFL_4737	undisturbed	adj. 未受干扰的	a. 未被扰乱的, 安静的, 镇定的	.ʌndi'stә:bd
TOEFL_2723	undoubtedly	adv. 无庸置疑地,的确地	adv. 无疑, 必定, 确实地	ʌn'dajtidli
TOEFL_7517	uneducated	adj. 没受教育的；文盲的	a. 未受教育的, 无知的	.ʌn'edjukeitid
TOEFL_7069	unending	adj. 不断的, 不断重复的	a. 无穷尽的, 无止境的, 不停的	.ʌn'endiŋ
TOEFL_5687	unexpectedly	adv. 出乎意料地,意外地	adv. 想不到的, 突然的, 意外的, 出乎意料的	
TOEFL_7401	unfocused	adj. 未聚焦的,无焦点的	a. 不聚成焦点的	.ʌn'fәukәst
TOEFL_7547	unforeseen	adj. 无法预料的	a. 未预料的	.ʌnfɒ:'si:n
TOEFL_2022	unfortunately	adv. 不幸地, 遗憾地	adv. 恐怕, 不幸的是	ʌn'fɔ:tjjnәtli
TOEFL_7779	unnoticeable	adj. 不引人注意的(	不显明[显著]的	'ʌn'nәutisәbl
TOEFL_8510	unoccupied	adj. 空闲的,未占领的	a. 空着的, 没人占的, 未被占领的	.ʌn'ɒkjupaid
TOEFL_7006	unproven	adj. 未经证明的, 未经检验的	a. 未被证实的	ʌnˈpru:vn
TOEFL_6009	unravel	v. 拆开,拆开	vt. 阐明, 解决, 解开 / vi. 散开	.ʌn'rævl
